code,term,dmd_id,dmd_type,bnf,type
12894011000001108,NITROFURANTOIN 17.5MG/5ML ORAL SUSPENSION,12894011000001108,VMP,0501130R0AACICI,Nitrofurantoin
12888811000001106,NITROFURANTOIN 17.5MG/5ML ORAL SUSPENSION,12888811000001106,AMP,0501130R0AACICI,Nitrofurantoin
12894111000001108,NITROFURANTOIN 17MG/5ML ORAL SOLUTION,12894111000001108,VMP,0501130R0AABIBI,Nitrofurantoin
12889711000001108,NITROFURANTOIN 17MG/5ML ORAL SOLUTION,12889711000001108,AMP,0501130R0AABIBI,Nitrofurantoin
12894211000001104,NITROFURANTOIN 17MG/5ML ORAL SUSPENSION,12894211000001104,VMP,0501130R0AABIBI,Nitrofurantoin
12889411000001100,NITROFURANTOIN 17MG/5ML ORAL SUSPENSION,12889411000001100,AMP,0501130R0AABIBI,Nitrofurantoin
12894311000001106,NITROFURANTOIN 18.75MG/5ML ORAL SOLUTION,12894311000001106,VMP,0501130R0AABQBQ,Nitrofurantoin
12890911000001102,NITROFURANTOIN 18.75MG/5ML ORAL SOLUTION,12890911000001102,AMP,0501130R0AABQBQ,Nitrofurantoin
12894511000001100,NITROFURANTOIN 18.75MG/5ML ORAL SUSPENSION,12894511000001100,VMP,0501130R0AABQBQ,Nitrofurantoin
12890311000001104,NITROFURANTOIN 18.75MG/5ML ORAL SUSPENSION,12890311000001104,AMP,0501130R0AABQBQ,Nitrofurantoin
12894611000001100,NITROFURANTOIN 18MG/5ML ORAL SOLUTION,12894611000001100,VMP,0501130R0AAAQAQ,Nitrofurantoin
12892411000001106,NITROFURANTOIN 18MG/5ML ORAL SOLUTION,12892411000001106,AMP,0501130R0AAAQAQ,Nitrofurantoin
12894711000001104,NITROFURANTOIN 18MG/5ML ORAL SUSPENSION,12894711000001104,VMP,0501130R0AAAQAQ,Nitrofurantoin
12891611000001104,NITROFURANTOIN 18MG/5ML ORAL SUSPENSION,12891611000001104,AMP,0501130R0AAAQAQ,Nitrofurantoin
12895111000001108,NITROFURANTOIN 1MG/5ML ORAL SOLUTION,12895111000001108,VMP,0501130R0AACDCD,Nitrofurantoin
12894911000001108,NITROFURANTOIN 1MG/5ML ORAL SOLUTION,12894911000001108,AMP,0501130R0AACDCD,Nitrofurantoin
12894811000001102,NITROFURANTOIN 1MG/5ML ORAL SUSPENSION,12894811000001102,VMP,0501130R0AACDCD,Nitrofurantoin
12893411000001102,NITROFURANTOIN 1MG/5ML ORAL SUSPENSION,12893411000001102,AMP,0501130R0AACDCD,Nitrofurantoin
12904811000001104,NITROFURANTOIN 2.5MG/5ML ORAL SOLUTION,12904811000001104,VMP,0501130R0AABDBD,Nitrofurantoin
12898111000001104,NITROFURANTOIN 2.5MG/5ML ORAL SOLUTION,12898111000001104,AMP,0501130R0AABDBD,Nitrofurantoin
12904111000001104,NITROFURANTOIN 2.5MG/5ML ORAL SUSPENSION,12904111000001104,VMP,0501130R0AABDBD,Nitrofurantoin
12897011000001100,NITROFURANTOIN 2.5MG/5ML ORAL SUSPENSION,12897011000001100,AMP,0501130R0AABDBD,Nitrofurantoin
12904211000001108,NITROFURANTOIN 20MG/5ML ORAL SOLUTION,12904211000001108,VMP,0501130R0AAAVAV,Nitrofurantoin
12899511000001100,NITROFURANTOIN 20MG/5ML ORAL SOLUTION,12899511000001100,AMP,0501130R0AAAVAV,Nitrofurantoin
12904311000001100,NITROFURANTOIN 20MG/5ML ORAL SUSPENSION,12904311000001100,VMP,0501130R0AAAVAV,Nitrofurantoin
12898811000001104,NITROFURANTOIN 20MG/5ML ORAL SUSPENSION,12898811000001104,AMP,0501130R0AAAVAV,Nitrofurantoin
12904411000001108,NITROFURANTOIN 22MG/5ML ORAL SOLUTION,12904411000001108,VMP,0501130R0AABGBG,Nitrofurantoin
12901411000001106,NITROFURANTOIN 22MG/5ML ORAL SOLUTION,12901411000001106,AMP,0501130R0AABGBG,Nitrofurantoin
12904511000001108,NITROFURANTOIN 22MG/5ML ORAL SUSPENSION,12904511000001108,VMP,0501130R0AABGBG,Nitrofurantoin
12901111000001100,NITROFURANTOIN 22MG/5ML ORAL SUSPENSION,12901111000001100,AMP,0501130R0AABGBG,Nitrofurantoin
12904611000001106,NITROFURANTOIN 24MG/5ML ORAL SOLUTION,12904611000001106,VMP,0501130R0AABYBY,Nitrofurantoin
12902011000001104,NITROFURANTOIN 24MG/5ML ORAL SOLUTION,12902011000001104,AMP,0501130R0AABYBY,Nitrofurantoin
12904711000001102,NITROFURANTOIN 24MG/5ML ORAL SUSPENSION,12904711000001102,VMP,0501130R0AABYBY,Nitrofurantoin
12901711000001100,NITROFURANTOIN 24MG/5ML ORAL SUSPENSION,12901711000001100,AMP,0501130R0AABYBY,Nitrofurantoin
12904911000001100,NITROFURANTOIN 25MG/5ML ORAL SOLUTION,12904911000001100,VMP,0501130R0AAAMAM,Nitrofurantoin
12902611000001104,NITROFURANTOIN 25MG/5ML ORAL SOLUTION,12902611000001104,AMP,0501130R0AAAMAM,Nitrofurantoin
375489004,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION,375489004,VMP,0501130R0AAAMAM,Nitrofurantoin
12902311000001108,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION,12902311000001108,AMP,0501130R0AAAMAM,Nitrofurantoin
36565611000001104,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,36565611000001104,VMP,0501130R0AAACAC,Nitrofurantoin
3607611000001105,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,3607611000001105,AMP,0501130R0AAACAC,Nitrofurantoin
5420911000001103,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,5420911000001103,AMP,0501130R0AAACAC,Nitrofurantoin
24133311000001100,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,24133311000001100,AMP,0501130R0AAACAC,Nitrofurantoin
38608611000001104,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,38608611000001104,AMP,0501130R0AAACAC,Nitrofurantoin
39058211000001104,NITROFURANTOIN 25MG/5ML ORAL SUSPENSION SUGAR FREE,39058211000001104,AMP,0501130R0AAACAC,Nitrofurantoin
12905011000001100,NITROFURANTOIN 2MG/5ML ORAL SOLUTION,12905011000001100,VMP,0501130R0AABCBC,Nitrofurantoin
12903211000001106,NITROFURANTOIN 2MG/5ML ORAL SOLUTION,12903211000001106,AMP,0501130R0AABCBC,Nitrofurantoin
12905111000001104,NITROFURANTOIN 2MG/5ML ORAL SUSPENSION,12905111000001104,VMP,0501130R0AABCBC,Nitrofurantoin
12902911000001108,NITROFURANTOIN 2MG/5ML ORAL SUSPENSION,12902911000001108,AMP,0501130R0AABCBC,Nitrofurantoin
12933911000001106,NITROFURANTOIN 30MG/5ML ORAL SOLUTION,12933911000001106,VMP,0501130R0AAAZAZ,Nitrofurantoin
12912911000001108,NITROFURANTOIN 30MG/5ML ORAL SOLUTION,12912911000001108,AMP,0501130R0AAAZAZ,Nitrofurantoin
12934011000001108,NITROFURANTOIN 30MG/5ML ORAL SUSPENSION,12934011000001108,VMP,0501130R0AAAZAZ,Nitrofurantoin
12912611000001100,NITROFURANTOIN 30MG/5ML ORAL SUSPENSION,12912611000001100,AMP,0501130R0AAAZAZ,Nitrofurantoin
12934111000001104,NITROFURANTOIN 32.5MG/5ML ORAL SOLUTION,12934111000001104,VMP,0501130R0AABUBU,Nitrofurantoin
12913611000001106,NITROFURANTOIN 32.5MG/5ML ORAL SOLUTION,12913611000001106,AMP,0501130R0AABUBU,Nitrofurantoin
12934211000001104,NITROFURANTOIN 32.5MG/5ML ORAL SUSPENSION,12934211000001104,VMP,0501130R0AABUBU,Nitrofurantoin
12913211000001108,NITROFURANTOIN 32.5MG/5ML ORAL SUSPENSION,12913211000001108,AMP,0501130R0AABUBU,Nitrofurantoin
12934311000001108,NITROFURANTOIN 35MG/5ML ORAL SOLUTION,12934311000001108,VMP,0501130R0AABPBP,Nitrofurantoin
12914211000001108,NITROFURANTOIN 35MG/5ML ORAL SOLUTION,12914211000001108,AMP,0501130R0AABPBP,Nitrofurantoin
12934411000001100,NITROFURANTOIN 35MG/5ML ORAL SUSPENSION,12934411000001100,VMP,0501130R0AABPBP,Nitrofurantoin
12913911000001100,NITROFURANTOIN 35MG/5ML ORAL SUSPENSION,12913911000001100,AMP,0501130R0AABPBP,Nitrofurantoin
12934511000001100,NITROFURANTOIN 40MG/5ML ORAL SOLUTION,12934511000001100,VMP,0501130R0AAAPAP,Nitrofurantoin
12914811000001108,NITROFURANTOIN 40MG/5ML ORAL SOLUTION,12914811000001108,AMP,0501130R0AAAPAP,Nitrofurantoin
12934611000001102,NITROFURANTOIN 40MG/5ML ORAL SUSPENSION,12934611000001102,VMP,0501130R0AAAPAP,Nitrofurantoin
12914511000001104,NITROFURANTOIN 40MG/5ML ORAL SUSPENSION,12914511000001104,AMP,0501130R0AAAPAP,Nitrofurantoin
12934711000001106,NITROFURANTOIN 45MG/5ML ORAL SOLUTION,12934711000001106,VMP,0501130R0AABXBX,Nitrofurantoin
12915411000001108,NITROFURANTOIN 45MG/5ML ORAL SOLUTION,12915411000001108,AMP,0501130R0AABXBX,Nitrofurantoin
12934811000001104,NITROFURANTOIN 45MG/5ML ORAL SUSPENSION,12934811000001104,VMP,0501130R0AABXBX,Nitrofurantoin
12915111000001102,NITROFURANTOIN 45MG/5ML ORAL SUSPENSION,12915111000001102,AMP,0501130R0AABXBX,Nitrofurantoin
12934911000001108,NITROFURANTOIN 4MG/5ML ORAL SOLUTION,12934911000001108,VMP,0501130R0AABVBV,Nitrofurantoin
12916011000001108,NITROFURANTOIN 4MG/5ML ORAL SOLUTION,12916011000001108,AMP,0501130R0AABVBV,Nitrofurantoin
12935011000001108,NITROFURANTOIN 4MG/5ML ORAL SUSPENSION,12935011000001108,VMP,0501130R0AABVBV,Nitrofurantoin
12915711000001100,NITROFURANTOIN 4MG/5ML ORAL SUSPENSION,12915711000001100,AMP,0501130R0AABVBV,Nitrofurantoin
12935111000001108,NITROFURANTOIN 5.5MG/5ML ORAL SOLUTION,12935111000001108,VMP,0501130R0AABNBN,Nitrofurantoin
12916611000001100,NITROFURANTOIN 5.5MG/5ML ORAL SOLUTION,12916611000001100,AMP,0501130R0AABNBN,Nitrofurantoin
12935211000001104,NITROFURANTOIN 5.5MG/5ML ORAL SUSPENSION,12935211000001104,VMP,0501130R0AABNBN,Nitrofurantoin
12916311000001104,NITROFURANTOIN 5.5MG/5ML ORAL SUSPENSION,12916311000001104,AMP,0501130R0AABNBN,Nitrofurantoin
324570005,NITROFURANTOIN 50MG CAPSULES,324570005,VMP,0501130R0AAAAAA,Nitrofurantoin
24209111000001104,NITROFURANTOIN 50MG CAPSULES,24209111000001104,AMP,0501130R0AAAAAA,Nitrofurantoin
24421611000001108,NITROFURANTOIN 50MG CAPSULES,24421611000001108,AMP,0501130R0AAAAAA,Nitrofurantoin
24549911000001108,NITROFURANTOIN 50MG CAPSULES,24549911000001108,AMP,0501130R0AAAAAA,Nitrofurantoin
35952811000001108,NITROFURANTOIN 50MG CAPSULES,35952811000001108,AMP,0501130R0AAAAAA,Nitrofurantoin
36774211000001112,NITROFURANTOIN 50MG CAPSULES,36774211000001112,AMP,0501130R0AAAAAA,Nitrofurantoin
37460411000001104,NITROFURANTOIN 50MG CAPSULES,37460411000001104,AMP,0501130R0AAAAAA,Nitrofurantoin
37556911000001104,NITROFURANTOIN 50MG CAPSULES,37556911000001104,AMP,0501130R0AAAAAA,Nitrofurantoin
39237911000001112,NITROFURANTOIN 50MG CAPSULES,39237911000001112,AMP,0501130R0AAAAAA,Nitrofurantoin
39498111000001104,NITROFURANTOIN 50MG CAPSULES,39498111000001104,AMP,0501130R0AAAAAA,Nitrofurantoin
324558006,NITROFURANTOIN 50MG TABLETS,324558006,VMP,0501130R0AAADAD,Nitrofurantoin
180911000001108,NITROFURANTOIN 50MG TABLETS,180911000001108,AMP,0501130R0AAADAD,Nitrofurantoin
884111000001105,NITROFURANTOIN 50MG TABLETS,884111000001105,AMP,0501130R0AAADAD,Nitrofurantoin
537011000001109,NITROFURANTOIN 50MG TABLETS,537011000001109,AMP,0501130R0AAADAD,Nitrofurantoin
497811000001101,NITROFURANTOIN 50MG TABLETS,497811000001101,AMP,0501130R0AAADAD,Nitrofurantoin
4209111000001108,NITROFURANTOIN 50MG TABLETS,4209111000001108,AMP,0501130R0AAADAD,Nitrofurantoin
9555111000001106,NITROFURANTOIN 50MG TABLETS,9555111000001106,AMP,0501130R0AAADAD,Nitrofurantoin
11016111000001104,NITROFURANTOIN 50MG TABLETS,11016111000001104,AMP,0501130R0AAADAD,Nitrofurantoin
17946711000001100,NITROFURANTOIN 50MG TABLETS,17946711000001100,AMP,0501130R0AAADAD,Nitrofurantoin
20327411000001104,NITROFURANTOIN 50MG TABLETS,20327411000001104,AMP,0501130R0AAADAD,Nitrofurantoin
21820711000001108,NITROFURANTOIN 50MG TABLETS,21820711000001108,AMP,0501130R0AAADAD,Nitrofurantoin
29929911000001104,NITROFURANTOIN 50MG TABLETS,29929911000001104,AMP,0501130R0AAADAD,Nitrofurantoin
30763811000001108,NITROFURANTOIN 50MG TABLETS,30763811000001108,AMP,0501130R0AAADAD,Nitrofurantoin
30851211000001100,NITROFURANTOIN 50MG TABLETS,30851211000001100,AMP,0501130R0AAADAD,Nitrofurantoin
37460811000001104,NITROFURANTOIN 50MG TABLETS,37460811000001104,AMP,0501130R0AAADAD,Nitrofurantoin
39058411000001104,NITROFURANTOIN 50MG TABLETS,39058411000001104,AMP,0501130R0AAADAD,Nitrofurantoin
12935311000001106,NITROFURANTOIN 50MG/5ML ORAL SOLUTION,12935311000001106,VMP,0501130R0AAANAN,Nitrofurantoin
12917211000001100,NITROFURANTOIN 50MG/5ML ORAL SOLUTION,12917211000001100,AMP,0501130R0AAANAN,Nitrofurantoin
12935411000001104,NITROFURANTOIN 50MG/5ML ORAL SUSPENSION,12935411000001104,VMP,0501130R0AAANAN,Nitrofurantoin
12916911000001106,NITROFURANTOIN 50MG/5ML ORAL SUSPENSION,12916911000001106,AMP,0501130R0AAANAN,Nitrofurantoin
12935511000001100,NITROFURANTOIN 5MG/5ML ORAL SOLUTION,12935511000001100,VMP,0501130R0AAARAR,Nitrofurantoin
12917811000001104,NITROFURANTOIN 5MG/5ML ORAL SOLUTION,12917811000001104,AMP,0501130R0AAARAR,Nitrofurantoin
12935611000001100,NITROFURANTOIN 5MG/5ML ORAL SUSPENSION,12935611000001100,VMP,0501130R0AAARAR,Nitrofurantoin
12917511000001102,NITROFURANTOIN 5MG/5ML ORAL SUSPENSION,12917511000001102,AMP,0501130R0AAARAR,Nitrofurantoin
12935711000001104,NITROFURANTOIN 6.5MG/5ML ORAL SOLUTION,12935711000001104,VMP,0501130R0AAAWAW,Nitrofurantoin
12918411000001102,NITROFURANTOIN 6.5MG/5ML ORAL SOLUTION,12918411000001102,AMP,0501130R0AAAWAW,Nitrofurantoin
12935811000001102,NITROFURANTOIN 6.5MG/5ML ORAL SUSPENSION,12935811000001102,VMP,0501130R0AAAWAW,Nitrofurantoin
12918111000001108,NITROFURANTOIN 6.5MG/5ML ORAL SUSPENSION,12918111000001108,AMP,0501130R0AAAWAW,Nitrofurantoin
12935911000001108,NITROFURANTOIN 6MG/5ML ORAL SOLUTION,12935911000001108,VMP,0501130R0AABRBR,Nitrofurantoin
12919011000001100,NITROFURANTOIN 6MG/5ML ORAL SOLUTION,12919011000001100,AMP,0501130R0AABRBR,Nitrofurantoin
12936011000001104,NITROFURANTOIN 6MG/5ML ORAL SUSPENSION,12936011000001104,VMP,0501130R0AABRBR,Nitrofurantoin
12918711000001108,NITROFURANTOIN 6MG/5ML ORAL SUSPENSION,12918711000001108,AMP,0501130R0AABRBR,Nitrofurantoin
12936111000001104,NITROFURANTOIN 7.5MG/5ML ORAL SOLUTION,12936111000001104,VMP,0501130R0AAAXAX,Nitrofurantoin
12919611000001108,NITROFURANTOIN 7.5MG/5ML ORAL SOLUTION,12919611000001108,AMP,0501130R0AAAXAX,Nitrofurantoin
12936211000001108,NITROFURANTOIN 7.5MG/5ML ORAL SUSPENSION,12936211000001108,VMP,0501130R0AAAXAX,Nitrofurantoin
12919311000001104,NITROFURANTOIN 7.5MG/5ML ORAL SUSPENSION,12919311000001104,AMP,0501130R0AAAXAX,Nitrofurantoin
12936311000001100,NITROFURANTOIN 7.8MG/5ML ORAL SOLUTION,12936311000001100,VMP,0501130R0AACJCJ,Nitrofurantoin
12920211000001104,NITROFURANTOIN 7.8MG/5ML ORAL SOLUTION,12920211000001104,AMP,0501130R0AACJCJ,Nitrofurantoin
12936411000001108,NITROFURANTOIN 7.8MG/5ML ORAL SUSPENSION,12936411000001108,VMP,0501130R0AACJCJ,Nitrofurantoin
12919911000001102,NITROFURANTOIN 7.8MG/5ML ORAL SUSPENSION,12919911000001102,AMP,0501130R0AACJCJ,Nitrofurantoin
12936511000001108,NITROFURANTOIN 75MG/5ML ORAL SOLUTION,12936511000001108,VMP,0501130R0AABKBK,Nitrofurantoin
12920811000001106,NITROFURANTOIN 75MG/5ML ORAL SOLUTION,12920811000001106,AMP,0501130R0AABKBK,Nitrofurantoin
12936611000001106,NITROFURANTOIN 75MG/5ML ORAL SUSPENSION,12936611000001106,VMP,0501130R0AABKBK,Nitrofurantoin
12920511000001108,NITROFURANTOIN 75MG/5ML ORAL SUSPENSION,12920511000001108,AMP,0501130R0AABKBK,Nitrofurantoin
12936711000001102,NITROFURANTOIN 7MG/5ML ORAL SOLUTION,12936711000001102,VMP,0501130R0AABBBB,Nitrofurantoin
12921411000001100,NITROFURANTOIN 7MG/5ML ORAL SOLUTION,12921411000001100,AMP,0501130R0AABBBB,Nitrofurantoin
12936811000001104,NITROFURANTOIN 7MG/5ML ORAL SUSPENSION,12936811000001104,VMP,0501130R0AABBBB,Nitrofurantoin
12921111000001104,NITROFURANTOIN 7MG/5ML ORAL SUSPENSION,12921111000001104,AMP,0501130R0AABBBB,Nitrofurantoin
12936911000001100,NITROFURANTOIN 8MG/5ML ORAL SOLUTION,12936911000001100,VMP,0501130R0AABLBL,Nitrofurantoin
12922011000001100,NITROFURANTOIN 8MG/5ML ORAL SOLUTION,12922011000001100,AMP,0501130R0AABLBL,Nitrofurantoin
12937011000001100,NITROFURANTOIN 8MG/5ML ORAL SUSPENSION,12937011000001100,VMP,0501130R0AABLBL,Nitrofurantoin
12921711000001106,NITROFURANTOIN 8MG/5ML ORAL SUSPENSION,12921711000001106,AMP,0501130R0AABLBL,Nitrofurantoin
12937111000001100,NITROFURANTOIN 9.5MG/5ML ORAL SOLUTION,12937111000001100,VMP,0501130R0AABTBT,Nitrofurantoin
12922611000001108,NITROFURANTOIN 9.5MG/5ML ORAL SOLUTION,12922611000001108,AMP,0501130R0AABTBT,Nitrofurantoin
12937211000001106,NITROFURANTOIN 9.5MG/5ML ORAL SUSPENSION,12937211000001106,VMP,0501130R0AABTBT,Nitrofurantoin
12922311000001104,NITROFURANTOIN 9.5MG/5ML ORAL SUSPENSION,12922311000001104,AMP,0501130R0AABTBT,Nitrofurantoin
12937311000001104,NITROFURANTOIN 9MG/5ML ORAL SOLUTION,12937311000001104,VMP,0501130R0AABABA,Nitrofurantoin
12923211000001100,NITROFURANTOIN 9MG/5ML ORAL SOLUTION,12923211000001100,AMP,0501130R0AABABA,Nitrofurantoin
12937411000001104,NITROFURANTOIN 9MG/5ML ORAL SUSPENSION,12937411000001104,VMP,0501130R0AABABA,Nitrofurantoin
12922911000001102,NITROFURANTOIN 9MG/5ML ORAL SUSPENSION,12922911000001102,AMP,0501130R0AABABA,Nitrofurantoin
32711000001109,URANTOIN 100MG TABLETS,32711000001109,AMP,0501130R0BDABAE,Nitrofurantoin
461311000001101,URANTOIN 50MG TABLETS,461311000001101,AMP,0501130R0BDAAAD,Nitrofurantoin
24549911000001107,Nitrofurantoin 50mg capsules,24549911000001107,AMP,0501130R0AAAAAA,Nitrofurantoin
37556911000001106,Nitrofurantoin 50mg capsules,37556911000001106,AMP,0501130R0AAAAAA,Nitrofurantoin
24209111000001106,Nitrofurantoin 50mg capsules,24209111000001106,AMP,0501130R0AAAAAA,Nitrofurantoin
24421611000001107,Nitrofurantoin 50mg capsules,24421611000001107,AMP,0501130R0AAAAAA,Nitrofurantoin
40622211000001101,Nitrofurantoin 50mg capsules,40622211000001101,AMP,0501130R0AAAAAA,Nitrofurantoin
40633711000001103,Nitrofurantoin 50mg capsules,40633711000001103,AMP,0501130R0AAAAAA,Nitrofurantoin
39237911000001109,Nitrofurantoin 50mg capsules,39237911000001109,AMP,0501130R0AAAAAA,Nitrofurantoin
35952811000001109,Nitrofurantoin 50mg capsules,35952811000001109,AMP,0501130R0AAAAAA,Nitrofurantoin
36774211000001109,Nitrofurantoin 50mg capsules,36774211000001109,AMP,0501130R0AAAAAA,Nitrofurantoin
40291611000001103,Nitrofurantoin 50mg capsules,40291611000001103,AMP,0501130R0AAAAAA,Nitrofurantoin
39498111000001101,Nitrofurantoin 50mg capsules,39498111000001101,AMP,0501130R0AAAAAA,Nitrofurantoin
24550111000001102,Nitrofurantoin 100mg capsules,24550111000001102,AMP,0501130R0AAABAB,Nitrofurantoin
37557111000001106,Nitrofurantoin 100mg capsules,37557111000001106,AMP,0501130R0AAABAB,Nitrofurantoin
24208911000001101,Nitrofurantoin 100mg capsules,24208911000001101,AMP,0501130R0AAABAB,Nitrofurantoin
24421811000001106,Nitrofurantoin 100mg capsules,24421811000001106,AMP,0501130R0AAABAB,Nitrofurantoin
40622511000001103,Nitrofurantoin 100mg capsules,40622511000001103,AMP,0501130R0AAABAB,Nitrofurantoin
37460611000001101,Nitrofurantoin 100mg capsules,37460611000001101,AMP,0501130R0AAABAB,Nitrofurantoin
40633911000001101,Nitrofurantoin 100mg capsules,40633911000001101,AMP,0501130R0AAABAB,Nitrofurantoin
39057411000001106,Nitrofurantoin 100mg capsules,39057411000001106,AMP,0501130R0AAABAB,Nitrofurantoin
36774511000001107,Nitrofurantoin 100mg capsules,36774511000001107,AMP,0501130R0AAABAB,Nitrofurantoin
40291411000001101,Nitrofurantoin 100mg capsules,40291411000001101,AMP,0501130R0AAABAB,Nitrofurantoin
40291211000001100,Nitrofurantoin 100mg capsules,40291211000001100,AMP,0501130R0AAABAB,Nitrofurantoin
36565611000001103,Nitrofurantoin 25mg/5ml oral suspension sugar free,36565611000001103,VMP,0501130R0AAACAC,Nitrofurantoin
38608611000001105,Nitrofurantoin 25mg/5ml oral suspension sugar free,38608611000001105,AMP,0501130R0AAACAC,Nitrofurantoin
40363211000001106,Nitrofurantoin 25mg/5ml oral suspension sugar free,40363211000001106,AMP,0501130R0AAACAC,Nitrofurantoin
39058211000001106,Nitrofurantoin 25mg/5ml oral suspension sugar free,39058211000001106,AMP,0501130R0AAACAC,Nitrofurantoin
30763811000001109,Nitrofurantoin 50mg tablets,30763811000001109,AMP,0501130R0AAADAD,Nitrofurantoin
37460811000001102,Nitrofurantoin 50mg tablets,37460811000001102,AMP,0501130R0AAADAD,Nitrofurantoin
20327411000001106,Nitrofurantoin 50mg tablets,20327411000001106,AMP,0501130R0AAADAD,Nitrofurantoin
39058411000001105,Nitrofurantoin 50mg tablets,39058411000001105,AMP,0501130R0AAADAD,Nitrofurantoin
40466111000001101,Nitrofurantoin 50mg tablets,40466111000001101,AMP,0501130R0AAADAD,Nitrofurantoin
21820711000001109,Nitrofurantoin 50mg tablets,21820711000001109,AMP,0501130R0AAADAD,Nitrofurantoin
30763611000001105,Nitrofurantoin 100mg tablets,30763611000001105,AMP,0501130R0AAAEAE,Nitrofurantoin
37461111000001103,Nitrofurantoin 100mg tablets,37461111000001103,AMP,0501130R0AAAEAE,Nitrofurantoin
30851411000001101,Nitrofurantoin 100mg tablets,30851411000001101,AMP,0501130R0AAAEAE,Nitrofurantoin
39060311000001105,Nitrofurantoin 100mg tablets,39060311000001105,AMP,0501130R0AAAEAE,Nitrofurantoin
40466311000001104,Nitrofurantoin 100mg tablets,40466311000001104,AMP,0501130R0AAAEAE,Nitrofurantoin
17946911000001103,Nitrofurantoin 100mg tablets,17946911000001103,AMP,0501130R0AAAEAE,Nitrofurantoin
15111411000001109,Nitrofurantoin 100mg tablets,15111411000001109,AMP,0501130R0AAAEAE,Nitrofurantoin
39108511000001108,Nitrofurantoin 100mg modified-release capsules,39108511000001108,VMP,0501130R0AAAGAG,Nitrofurantoin
12862911000001101,Nitrofurantoin 100mg/5ml oral suspension,12862911000001101,VMP,0501130R0AAAJAJ,Nitrofurantoin
12902611000001103,Nitrofurantoin 25mg/5ml oral solution,12902611000001103,AMP,0501130R0AAAMAM,Nitrofurantoin
12934511000001101,Nitrofurantoin 40mg/5ml oral solution,12934511000001101,VMP,0501130R0AAAPAP,Nitrofurantoin
12914511000001105,Nitrofurantoin 40mg/5ml oral suspension,12914511000001105,AMP,0501130R0AAAPAP,Nitrofurantoin
12894611000001101,Nitrofurantoin 18mg/5ml oral solution,12894611000001101,VMP,0501130R0AAAQAQ,Nitrofurantoin
12894711000001105,Nitrofurantoin 18mg/5ml oral suspension,12894711000001105,VMP,0501130R0AAAQAQ,Nitrofurantoin
12891611000001103,Nitrofurantoin 18mg/5ml oral suspension,12891611000001103,AMP,0501130R0AAAQAQ,Nitrofurantoin
12935611000001101,Nitrofurantoin 5mg/5ml oral suspension,12935611000001101,VMP,0501130R0AAARAR,Nitrofurantoin
12864211000001101,Nitrofurantoin 13mg/5ml oral solution,12864211000001101,VMP,0501130R0AAASAS,Nitrofurantoin
12864311000001109,Nitrofurantoin 13mg/5ml oral suspension,12864311000001109,VMP,0501130R0AAASAS,Nitrofurantoin
12863011000001109,Nitrofurantoin 10mg/5ml oral solution,12863011000001109,VMP,0501130R0AAATAT,Nitrofurantoin
12863111000001105,Nitrofurantoin 10mg/5ml oral suspension,12863111000001105,VMP,0501130R0AAATAT,Nitrofurantoin
12821211000001105,Nitrofurantoin 10mg/5ml oral suspension,12821211000001105,AMP,0501130R0AAATAT,Nitrofurantoin
12863811000001103,Nitrofurantoin 12mg/5ml oral solution,12863811000001103,VMP,0501130R0AAAUAU,Nitrofurantoin
12904211000001109,Nitrofurantoin 20mg/5ml oral solution,12904211000001109,VMP,0501130R0AAAVAV,Nitrofurantoin
12904311000001101,Nitrofurantoin 20mg/5ml oral suspension,12904311000001101,VMP,0501130R0AAAVAV,Nitrofurantoin
12899511000001101,Nitrofurantoin 20mg/5ml oral solution,12899511000001101,AMP,0501130R0AAAVAV,Nitrofurantoin
12898811000001105,Nitrofurantoin 20mg/5ml oral suspension,12898811000001105,AMP,0501130R0AAAVAV,Nitrofurantoin
12935711000001105,Nitrofurantoin 6.5mg/5ml oral solution,12935711000001105,VMP,0501130R0AAAWAW,Nitrofurantoin
12918111000001107,Nitrofurantoin 6.5mg/5ml oral suspension,12918111000001107,AMP,0501130R0AAAWAW,Nitrofurantoin
12936111000001103,Nitrofurantoin 7.5mg/5ml oral solution,12936111000001103,VMP,0501130R0AAAXAX,Nitrofurantoin
12936211000001109,Nitrofurantoin 7.5mg/5ml oral suspension,12936211000001109,VMP,0501130R0AAAXAX,Nitrofurantoin
12919311000001103,Nitrofurantoin 7.5mg/5ml oral suspension,12919311000001103,AMP,0501130R0AAAXAX,Nitrofurantoin
12934011000001109,Nitrofurantoin 30mg/5ml oral suspension,12934011000001109,VMP,0501130R0AAAZAZ,Nitrofurantoin
12912911000001107,Nitrofurantoin 30mg/5ml oral solution,12912911000001107,AMP,0501130R0AAAZAZ,Nitrofurantoin
12912611000001101,Nitrofurantoin 30mg/5ml oral suspension,12912611000001101,AMP,0501130R0AAAZAZ,Nitrofurantoin
