"","dmd","name","bnf_code","type"
"705",36761711000001104,"Ceftazidime 2g powder for solution for injection vials (Kent Pharma (UK) Ltd) 10 vial","0501021H0AAACAC","AMPP"
"706",36516711000001104,"Ceftazidime 2g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021H0AAACAC","AMPP"
"707",36540911000001104,"Ceftazidime 2g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021H0AAACAC","AMPP"
"708",32484111000001100,"Ceftazidime 2g powder for solution for injection vials (Stravencon Ltd) 1 vial","0501021H0AAACAC","AMPP"
"709",24447911000001104,"Ceftazidime 2g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021H0AAACAC","AMPP"
"710",35798811000001108,"Ceftazidime 3g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021H0AAAHAH","AMPP"
"711",34750311000001104,"Ceftazidime 500mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 1 vial","0501021H0AAAAAA","AMPP"
"712",36537411000001104,"Ceftazidime 500mg powder for solution for injection vials (Fresenius Kabi Ltd) 1 vial","0501021H0AAAAAA","AMPP"
"713",32483711000001100,"Ceftazidime 500mg powder for solution for injection vials (Stravencon Ltd) 1 vial","0501021H0AAAAAA","AMPP"
"714",34751111000001104,"Ceftriaxone 1g powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501021G0AAACAC","AMPP"
"715",37336811000001104,"Ceftriaxone 1g powder for solution for injection vials (Cox Pharmaceuticals Ltd) 1 vial","0501021G0AAACAC","AMPP"
"716",39028211000001104,"Ceftriaxone 1g powder for solution for injection vials (Flynn Pharma Ltd) 10 vial","0501021G0AAACAC","AMPP"
"717",36516911000001104,"Ceftriaxone 1g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021G0AAACAC","AMPP"
"718",38564511000001104,"Ceftriaxone 1g powder for solution for injection vials (Panpharma UK Ltd) 10 vial","0501021G0AAACAC","AMPP"
"719",36541111000001104,"Ceftriaxone 1g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021G0AAACAC","AMPP"
"720",32483311000001100,"Ceftriaxone 1g powder for solution for injection vials (Stravencon Ltd) 1 vial","0501021G0AAACAC","AMPP"
"721",24447311000001104,"Ceftriaxone 1g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021G0AAACAC","AMPP"
"722",34750911000001104,"Ceftriaxone 250mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 1 vial","0501021G0AAABAB","AMPP"
"723",36887011000001104,"Ceftriaxone 2g powder for solution for infusion vials (Kent Pharma (UK) Ltd) 10 vial","0501021G0AAADAD","AMPP"
"724",23414811000001104,"Ceftriaxone 2g powder for solution for infusion vials (Kent Pharma (UK) Ltd) 1 vial","0501021G0AAADAD","AMPP"
"725",36517111000001104,"Ceftriaxone 2g powder for solution for infusion vials (Tetris Pharma Ltd) 10 vial","0501021G0AAADAD","AMPP"
"726",34751311000001108,"Ceftriaxone 2g powder for solution for injection vials (Bowmed Ibisqus Ltd) 1 vial","0501021G0AAADAD","AMPP"
"727",39028011000001104,"Ceftriaxone 2g powder for solution for injection vials (Flynn Pharma Ltd) 10 vial","0501021G0AAADAD","AMPP"
"728",40093611000001104,"Ceftriaxone 2g powder for solution for injection vials (Reig Jofre UK Ltd) 1 vial","0501021G0AAADAD","AMPP"
"729",36783911000001104,"Ceftriaxone 2g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021G0AAADAD","AMPP"
"730",32483511000001104,"Ceftriaxone 2g powder for solution for injection vials (Stravencon Ltd) 1 vial","0501021G0AAADAD","AMPP"
"731",24447511000001104,"Ceftriaxone 2g powder for solution for injection vials (Wockhardt UK Ltd) 10 vial 2 x 5 vials","0501021G0AAADAD","AMPP"
"732",13612711000001104,"Cefuroxime 1.5g powder for solution for injection vials (A A H Pharmaceuticals Ltd) 10 vial","0501021J0AAACAC","AMPP"
"733",11618411000001102,"Cefuroxime 1.5g powder for solution for injection vials (Flynn Pharma Ltd) 10 vial","0501021J0AAACAC","AMPP"
"734",11617811000001104,"Cefuroxime 1.5g powder for solution for injection vials (Flynn Pharma Ltd) 1 vial","0501021J0AAACAC","AMPP"
"735",36613411000001104,"Cefuroxime 1.5g powder for solution for injection vials (Fresenius Kabi Ltd) 10 vial","0501021J0AAACAC","AMPP"
"736",36605411000001112,"Cefuroxime 1.5g powder for solution for injection vials (MIP Pharma GmbH) 10 vial","0501021J0AAACAC","AMPP"
"737",40095011000001104,"Cefuroxime 1.5g powder for solution for injection vials (Reig Jofre UK Ltd) 10 vial","0501021J0AAACAC","AMPP"
"738",36753911000001104,"Cefuroxime 1.5g powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021J0AAACAC","AMPP"
"739",34751511000001104,"Cefuroxime 250mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501021J0AAAAAA","AMPP"
"740",36754711000001104,"Cefuroxime 250mg powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021J0AAAAAA","AMPP"
"741",10096511000001100,"Cefuroxime 250mg tablets (A A H Pharmaceuticals Ltd) 14 tablet 2 x 7 tablets","0501021K0AAABAB","AMPP"
"742",10271911000001100,"Cefuroxime 250mg tablets (Alliance Healthcare (Distribution) Ltd) 14 tablet","0501021K0AAABAB","AMPP"
"743",19712811000001104,"Cefuroxime 250mg tablets (DE Pharmaceuticals) 14 tablet","0501021K0AAABAB","AMPP"
"744",38826611000001104,"Cefuroxime 250mg tablets (Medihealth (Northern) Ltd) 14 tablet","0501021K0AAABAB","AMPP"
"745",17853211000001104,"Cefuroxime 250mg tablets (Phoenix Healthcare Distribution Ltd) 14 tablet","0501021K0AAABAB","AMPP"
"746",9547211000001104,"Cefuroxime 250mg tablets (Sandoz Ltd) 14 tablet 2 x 7 tablets","0501021K0AAABAB","AMPP"
"747",15074611000001108,"Cefuroxime 250mg tablets (Sigma Pharmaceuticals Plc) 14 tablet","0501021K0AAABAB","AMPP"
"748",13612811000001108,"Cefuroxime 750mg powder for solution for injection vials (A A H Pharmaceuticals Ltd) 10 vial","0501021J0AAABAB","AMPP"
"749",11618211000001100,"Cefuroxime 750mg powder for solution for injection vials (Flynn Pharma Ltd) 10 vial","0501021J0AAABAB","AMPP"
"750",11618011000001106,"Cefuroxime 750mg powder for solution for injection vials (Flynn Pharma Ltd) 1 vial","0501021J0AAABAB","AMPP"
"751",36613211000001112,"Cefuroxime 750mg powder for solution for injection vials (Fresenius Kabi Ltd) 10 vial","0501021J0AAABAB","AMPP"
"752",40094111000001104,"Cefuroxime 750mg powder for solution for injection vials (Reig Jofre UK Ltd) 10 vial","0501021J0AAABAB","AMPP"
"753",36754411000001104,"Cefuroxime 750mg powder for solution for injection vials (Stragen UK Ltd) 10 vial","0501021J0AAABAB","AMPP"
"754",36605211000001104,"Cefuroxime 750mg powder for solution for injection vials (Tetris Pharma Ltd) 10 vial","0501021J0AAABAB","AMPP"
"755",11975111000001104,"Ciprofloxacin 100mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAPAP","AMPP"
"756",19713511000001108,"Ciprofloxacin 100mg tablets (DE Pharmaceuticals) 6 tablet","0501120L0AAAGAG","AMPP"
"757",38834711000001112,"Ciprofloxacin 100mg tablets (Medihealth (Northern) Ltd) 6 tablet","0501120L0AAAGAG","AMPP"
"758",17858111000001108,"Ciprofloxacin 100mg tablets (Phoenix Healthcare Distribution Ltd) 6 tablet","0501120L0AAAGAG","AMPP"
"759",15077011000001108,"Ciprofloxacin 100mg tablets (Sigma Pharmaceuticals Plc) 6 tablet","0501120L0AAAGAG","AMPP"
"760",11975611000001102,"Ciprofloxacin 125mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAATAT","AMPP"
"761",11976211000001104,"Ciprofloxacin 150mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABIBI","AMPP"
"762",11976511000001108,"Ciprofloxacin 165mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABJBJ","AMPP"
"763",11977611000001108,"Ciprofloxacin 170mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAXAX","AMPP"
"764",11978811000001108,"Ciprofloxacin 175mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABCBC","AMPP"
"765",37739211000001104,"Ciprofloxacin 200mg/100ml infusion bags (Bowmed Ibisqus Ltd) 10 bag","0501120L0AABEBE","AMPP"
"766",36570511000001104,"Ciprofloxacin 200mg/100ml solution for infusion bottles (Fresenius Kabi Ltd) 10 bottle","0501120L0AAADAD","AMPP"
"767",22982311000001108,"Ciprofloxacin 200mg/100ml solution for infusion bottles (Kent Pharma (UK) Ltd) 10 bottle","0501120L0AAADAD","AMPP"
"768",11979611000001104,"Ciprofloxacin 20mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABKBK","AMPP"
"769",1541811000001109,"Ciprofloxacin 250mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"770",1541911000001104,"Ciprofloxacin 250mg tablets (A A H Pharmaceuticals Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"771",20165511000001100,"Ciprofloxacin 250mg tablets (Accord Healthcare Ltd) 100 tablet 10 x 10 tablets","0501120L0AAAAAA","AMPP"
"772",18460111000001100,"Ciprofloxacin 250mg tablets (Accord Healthcare Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"773",18460211000001104,"Ciprofloxacin 250mg tablets (Accord Healthcare Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"774",1542711000001108,"Ciprofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"775",1542911000001105,"Ciprofloxacin 250mg tablets (Alliance Healthcare (Distribution) Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"776",9795811000001104,"Ciprofloxacin 250mg tablets (Almus Pharmaceuticals Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"777",15989011000001102,"Ciprofloxacin 250mg tablets (Bristol Laboratories Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"778",19713711000001104,"Ciprofloxacin 250mg tablets (DE Pharmaceuticals) 10 tablet","0501120L0AAAAAA","AMPP"
"779",19713811000001104,"Ciprofloxacin 250mg tablets (DE Pharmaceuticals) 20 tablet","0501120L0AAAAAA","AMPP"
"780",38834911000001104,"Ciprofloxacin 250mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"781",19729611000001104,"Ciprofloxacin 250mg tablets (Medreich Plc) 10 tablet","0501120L0AAAAAA","AMPP"
"782",21408311000001108,"Ciprofloxacin 250mg tablets (Medreich Plc) 20 tablet","0501120L0AAAAAA","AMPP"
"783",38794811000001104,"Ciprofloxacin 250mg tablets (Milpharm Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"784",38794911000001104,"Ciprofloxacin 250mg tablets (Milpharm Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"785",17858311000001104,"Ciprofloxacin 250mg tablets (Phoenix Healthcare Distribution Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"786",17858411000001104,"Ciprofloxacin 250mg tablets (Phoenix Healthcare Distribution Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"787",4454811000001109,"Ciprofloxacin 250mg tablets (Ranbaxy (UK) Ltd) 100 tablet 10 x 10 tablets","0501120L0AAAAAA","AMPP"
"788",1750011000001105,"Ciprofloxacin 250mg tablets (Ranbaxy (UK) Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"789",1750111000001106,"Ciprofloxacin 250mg tablets (Ranbaxy (UK) Ltd) 20 tablet 2 x 10 tablets","0501120L0AAAAAA","AMPP"
"790",15077511000001100,"Ciprofloxacin 250mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120L0AAAAAA","AMPP"
"791",15077311000001106,"Ciprofloxacin 250mg tablets (Sigma Pharmaceuticals Plc) 20 tablet","0501120L0AAAAAA","AMPP"
"792",18280711000001100,"Ciprofloxacin 250mg tablets (Strides Pharma UK Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"793",36841011000001104,"Ciprofloxacin 250mg tablets (Torrent Pharma (UK) Ltd) 10 tablet","0501120L0AAAAAA","AMPP"
"794",36841311000001104,"Ciprofloxacin 250mg tablets (Torrent Pharma (UK) Ltd) 20 tablet","0501120L0AAAAAA","AMPP"
"795",11980511000001104,"Ciprofloxacin 375mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABBBB","AMPP"
"796",37739511000001112,"Ciprofloxacin 400mg/200ml infusion bags (Bowmed Ibisqus Ltd) 10 bag","0501120L0AABFBF","AMPP"
"797",35831311000001100,"Ciprofloxacin 400mg/200ml infusion bags (Consilient Health Ltd) 10 bag","0501120L0AABFBF","AMPP"
"798",11761911000001108,"Ciprofloxacin 400mg/200ml infusion bags (Pfizer Ltd) 10 bag","0501120L0AABFBF","AMPP"
"799",36570711000001104,"Ciprofloxacin 400mg/200ml solution for infusion bottles (Fresenius Kabi Ltd) 10 bottle","0501120L0AAAYAY","AMPP"
"800",35011911000001108,"Ciprofloxacin 400mg/200ml solution for infusion bottles (Kent Pharma (UK) Ltd) 10 bottle","0501120L0AAAYAY","AMPP"
"801",11981111000001100,"Ciprofloxacin 40mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAANAN","AMPP"
"802",11971411000001104,"Ciprofloxacin 45mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABHBH","AMPP"
"803",11972311000001100,"Ciprofloxacin 500mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAQAQ","AMPP"
"804",1548111000001105,"Ciprofloxacin 500mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"805",1548311000001107,"Ciprofloxacin 500mg tablets (A A H Pharmaceuticals Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"806",18460511000001108,"Ciprofloxacin 500mg tablets (Accord Healthcare Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"807",18460611000001108,"Ciprofloxacin 500mg tablets (Accord Healthcare Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"808",1548911000001108,"Ciprofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"809",1549011000001104,"Ciprofloxacin 500mg tablets (Alliance Healthcare (Distribution) Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"810",9785211000001108,"Ciprofloxacin 500mg tablets (Almus Pharmaceuticals Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"811",15989211000001108,"Ciprofloxacin 500mg tablets (Bristol Laboratories Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"812",19714011000001104,"Ciprofloxacin 500mg tablets (DE Pharmaceuticals) 10 tablet","0501120L0AAAFAF","AMPP"
"813",19714111000001104,"Ciprofloxacin 500mg tablets (DE Pharmaceuticals) 20 tablet","0501120L0AAAFAF","AMPP"
"814",38835211000001104,"Ciprofloxacin 500mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"815",38835311000001112,"Ciprofloxacin 500mg tablets (Medihealth (Northern) Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"816",19729811000001104,"Ciprofloxacin 500mg tablets (Medreich Plc) 10 tablet","0501120L0AAAFAF","AMPP"
"817",21408511000001100,"Ciprofloxacin 500mg tablets (Medreich Plc) 20 tablet","0501120L0AAAFAF","AMPP"
"818",38715211000001112,"Ciprofloxacin 500mg tablets (Milpharm Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"819",36696811000001104,"Ciprofloxacin 500mg tablets (Noumed Life Sciences Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"820",36696911000001104,"Ciprofloxacin 500mg tablets (Noumed Life Sciences Ltd) 20 tablet 2 x 10 tablets","0501120L0AAAFAF","AMPP"
"821",17858611000001100,"Ciprofloxacin 500mg tablets (Phoenix Healthcare Distribution Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"822",17858711000001108,"Ciprofloxacin 500mg tablets (Phoenix Healthcare Distribution Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"823",4455611000001106,"Ciprofloxacin 500mg tablets (Ranbaxy (UK) Ltd) 100 tablet 10 x 10 tablets","0501120L0AAAFAF","AMPP"
"824",1750211000001100,"Ciprofloxacin 500mg tablets (Ranbaxy (UK) Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"825",1750311000001108,"Ciprofloxacin 500mg tablets (Ranbaxy (UK) Ltd) 20 tablet 2 x 10 tablets","0501120L0AAAFAF","AMPP"
"826",15078211000001104,"Ciprofloxacin 500mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120L0AAAFAF","AMPP"
"827",15078111000001104,"Ciprofloxacin 500mg tablets (Sigma Pharmaceuticals Plc) 20 tablet","0501120L0AAAFAF","AMPP"
"828",18280911000001104,"Ciprofloxacin 500mg tablets (Strides Pharma UK Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"829",36841611000001104,"Ciprofloxacin 500mg tablets (Torrent Pharma (UK) Ltd) 10 tablet","0501120L0AAAFAF","AMPP"
"830",36841711000001104,"Ciprofloxacin 500mg tablets (Torrent Pharma (UK) Ltd) 20 tablet","0501120L0AAAFAF","AMPP"
"831",11972811000001104,"Ciprofloxacin 50mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAUAU","AMPP"
"832",11973411000001104,"Ciprofloxacin 60mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAWAW","AMPP"
"833",1551911000001101,"Ciprofloxacin 750mg tablets (A A H Pharmaceuticals Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"834",23483811000001104,"Ciprofloxacin 750mg tablets (Accord Healthcare Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"835",1552411000001104,"Ciprofloxacin 750mg tablets (Alliance Healthcare (Distribution) Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"836",17964711000001104,"Ciprofloxacin 750mg tablets (Almus Pharmaceuticals Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"837",15989411000001106,"Ciprofloxacin 750mg tablets (Bristol Laboratories Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"838",19714311000001100,"Ciprofloxacin 750mg tablets (DE Pharmaceuticals) 10 tablet","0501120L0AAAJAJ","AMPP"
"839",38835511000001104,"Ciprofloxacin 750mg tablets (Medihealth (Northern) Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"840",19730211000001108,"Ciprofloxacin 750mg tablets (Medreich Plc) 10 tablet","0501120L0AAAJAJ","AMPP"
"841",36012711000001104,"Ciprofloxacin 750mg tablets (Medreich Plc) 20 tablet 2 x 10 tablets","0501120L0AAAJAJ","AMPP"
"842",38715411000001104,"Ciprofloxacin 750mg tablets (Milpharm Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"843",17858911000001106,"Ciprofloxacin 750mg tablets (Phoenix Healthcare Distribution Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"844",15078611000001102,"Ciprofloxacin 750mg tablets (Sigma Pharmaceuticals Plc) 10 tablet","0501120L0AAAJAJ","AMPP"
"845",18281111000001108,"Ciprofloxacin 750mg tablets (Strides Pharma UK Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"846",36842111000001104,"Ciprofloxacin 750mg tablets (Torrent Pharma (UK) Ltd) 10 tablet","0501120L0AAAJAJ","AMPP"
"847",11974011000001104,"Ciprofloxacin 75mg/5ml oral suspension (Special Order) 1 ml","0501120L0AAAVAV","AMPP"
"848",11974711000001108,"Ciprofloxacin 80mg/5ml oral suspension (Special Order) 1 ml","0501120L0AABDBD","AMPP"
"849",3492611000001108,"Ciproxin 250mg/5ml oral suspension (Bayer Plc) 100 ml","0501120L0BBAJBG","AMPP"
"850",19570911000001104,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials (A A H Pharmaceuticals Ltd) 10 vial","0501013K0AAAFAF","AMPP"
"851",34752511000001104,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials (Bowmed Ibisqus Ltd) 10 vial","0501013K0AAAFAF","AMPP"
"852",37830311000001104,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials (Esteve Pharmaceuticals Ltd) 10 vial","0501013K0AAAFAF","AMPP"
"853",36627011000001104,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials (Sandoz Ltd) 10 vial","0501013K0AAAFAF","AMPP"
"854",5489811000001107,"Co-amoxiclav 1000mg/200mg powder for solution for injection vials (Wockhardt UK Ltd) 10 vial","0501013K0AAAFAF","AMPP"
"855",24026511000001108,"Co-amoxiclav 125mg/31mg/5ml oral suspension (CST Pharma Ltd) 100 ml","0501013K0AAAHAH","AMPP"
"856",23939911000001100,"Co-amoxiclav 125mg/31mg/5ml oral suspension (DE Pharmaceuticals) 100 ml","0501013K0AAAHAH","AMPP"
"857",31989611000001108,"Co-amoxiclav 125mg/31mg/5ml oral suspension (Ennogen Healthcare Ltd) 100 ml","0501013K0AAAHAH","AMPP"
"858",38848911000001104,"Co-amoxiclav 125mg/31mg/5ml oral suspension (Medihealth (Northern) Ltd) 100 ml","0501013K0AAAHAH","AMPP"
"859",29794611000001108,"Co-amoxiclav 125mg/31mg/5ml oral suspension (Sigma Pharmaceuticals Plc) 100 ml","0501013K0AAAHAH","AMPP"
"860",1476711000001102,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 100 ml","0501013K0AAADAD","AMPP"
"861",1478111000001104,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 100 ml","0501013K0AAADAD","AMPP"
"862",9787811000001104,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) 100 ml","0501013K0AAADAD","AMPP"
"863",22602411000001100,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd) 100 ml","0501013K0AAADAD","AMPP"
"864",38851011000001104,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) 100 ml","0501013K0AAADAD","AMPP"
"865",17885511000001102,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd) 100 ml","0501013K0AAADAD","AMPP"
"866",6067511000001107,"Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Sandoz Ltd) 100 ml","0501013K0AAADAD","AMPP"
"867",7320211000001100,"Co-amoxiclav 125mg/31mg/5ml oral suspension (Viatris UK Healthcare Ltd) 100 ml","0501013K0AAAHAH","AMPP"
"868",1471311000001109,"Co-amoxiclav 250mg/125mg tablets (A A H Pharmaceuticals Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"869",1474611000001102,"Co-amoxiclav 250mg/125mg tablets (Alliance Healthcare (Distribution) Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAAAA","AMPP"
"870",9786811000001100,"Co-amoxiclav 250mg/125mg tablets (Almus Pharmaceuticals Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAAAA","AMPP"
"871",34962711000001100,"Co-amoxiclav 250mg/125mg tablets (Bristol Laboratories Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAAAA","AMPP"
"872",32397911000001104,"Co-amoxiclav 250mg/125mg tablets (Brown & Burk UK Ltd) 21 tablet 3 x 7 tablets","0501013K0AAAAAA","AMPP"
"873",35907211000001104,"Co-amoxiclav 250mg/125mg tablets (Consilient Health Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"874",23827611000001104,"Co-amoxiclav 250mg/125mg tablets (DE Pharmaceuticals) 21 tablet","0501013K0AAAAAA","AMPP"
"875",38848411000001104,"Co-amoxiclav 250mg/125mg tablets (Medihealth (Northern) Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"876",17885911000001108,"Co-amoxiclav 250mg/125mg tablets (Phoenix Healthcare Distribution Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"877",1473711000001109,"Co-amoxiclav 250mg/125mg tablets (Sandoz Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"878",29795011000001104,"Co-amoxiclav 250mg/125mg tablets (Sigma Pharmaceuticals Plc) 21 tablet","0501013K0AAAAAA","AMPP"
"879",1472011000001103,"Co-amoxiclav 250mg/125mg tablets (Viatris UK Healthcare Ltd) 21 tablet","0501013K0AAAAAA","AMPP"
"880",11528711000001108,"Co-amoxiclav 250mg/62mg/5ml oral suspension (A A H Pharmaceuticals Ltd) 100 ml","0501013K0AAAIAI","AMPP"
"881",24026711000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension (CST Pharma Ltd) 100 ml","0501013K0AAAIAI","AMPP"
"882",23940411000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension (DE Pharmaceuticals) 100 ml","0501013K0AAAIAI","AMPP"
"883",31989911000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension (Ennogen Healthcare Ltd) 100 ml","0501013K0AAAIAI","AMPP"
"884",38849211000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension (Medihealth (Northern) Ltd) 100 ml","0501013K0AAAIAI","AMPP"
"885",29794811000001108,"Co-amoxiclav 250mg/62mg/5ml oral suspension (Sigma Pharmaceuticals Plc) 100 ml","0501013K0AAAIAI","AMPP"
"886",1471011000001106,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"887",1474111000001105,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"888",9788011000001106,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"889",22602611000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Colorama Pharmaceuticals Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"890",38848211000001112,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medihealth (Northern) Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"891",36493111000001104,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Medreich Plc) 70 ml","0501013K0AAAGAG","AMPP"
"892",17885711000001108,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Phoenix Healthcare Distribution Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"893",6035211000001107,"Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Sandoz Ltd) 100 ml","0501013K0AAAGAG","AMPP"
"894",7320511000001102,"Co-amoxiclav 250mg/62mg/5ml oral suspension (Viatris UK Healthcare Ltd) 100 ml","0501013K0AAAIAI","AMPP"
"895",11252811000001106,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 35 ml","0501013K0AAAKAK","AMPP"
"896",11252911000001100,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd) 70 ml","0501013K0AAAKAK","AMPP"
"897",32403811000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Brown & Burk UK Ltd) 70 ml","0501013K0AAAKAK","AMPP"
"898",30044011000001104,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (DE Pharmaceuticals) 35 ml","0501013K0AAAKAK","AMPP"
"899",30044111000001108,"Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (DE Pharmaceuticals) 70 ml","0501013K0AAAKAK","AMPP"
